"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.foods"	"Answer.totalQuants"	"Answer.eatenQuants"	"Answer.preciseEatenQuants"	"Answer.affects"	"Answer.orders"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"31LVTDXBL7B2O26H2K6T57WQ31YLRI"	"A31IPL0UGWQ3QC"	"Approved"	"Wed Apr 02 05:18:00 PDT 2014"	"Tue Apr 01 12:35:15 PDT 2014"	"Tue Apr 01 12:38:00 PDT 2014"	"Wed Apr 02 05:19:30 PDT 2014"	""	""	""	""	"1"	"[""bananas"",""M&M's"",""pies"",""blueberries"",""bananas"",""cookies"",""cookies"",""blueberries"",""blueberries"",""M&M's"",""bananas"",""strawberries"",""bananas"",""pies"",""pies"",""bananas"",""bananas"",""M&M's"",""blueberries"",""cookies"",""bananas"",""strawberries""]"	"[100,100,10,100,10,10,100,10,10,100,10,10,10,100,10,100,10,100,10,100,100,100]"	"[0,2,2,4,7,7,0,9,7,0,1,6,5,5,10,9,4,3,4,7,5,7]"	"[7,28,2,42,7,7,4,9,7,1,1,6,5,58,10,96,4,32,4,71,54,75]"	"[0.25,0.575,0.85,0.275,0.7,0.825,0.1,0.8,0.75,0.05,0,0.4,0.6,1,1,0.95,0.425,0.275,0.225,0.925,0.95,0.95]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Ann"",""Kathy"",""Tracy"",""Iris"",""Wendy"",""Edward"",""Steven"",""Frank"",""Henry"",""Jake"",""Barbara"",""Matt"",""Robert"",""Jane"",""Heather"",""Kevin"",""Grace"",""Cathy"",""Olga"",""Victor"",""Emma"",""Victoria""]"	"[""Ivan"",""Fiona"",""Lena"",""Patty"",""Calvin"",""Larry"",""Rebecca"",""Nathan"",""Diana"",""Bob"",""Winston"",""Tom"",""Patrick"",""Stephanie"",""Nancy"",""Yvonne"",""George"",""David"",""Zack"",""Albert"",""Oliver"",""Mary""]"	"""F"""	"""35"""	"""4"""	"""english"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3QAVNHZ3EM5APLK009K7AH7G3XAALZ"	"A1SRI5PDX6WB9B"	"Approved"	"Wed Apr 02 05:18:22 PDT 2014"	"Tue Apr 01 12:35:31 PDT 2014"	"Tue Apr 01 12:38:22 PDT 2014"	"Wed Apr 02 05:19:30 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""M&M's"",""cookies"",""cookies"",""M&M's"",""cookies"",""pies"",""blueberries"",""cookies"",""strawberries"",""bananas"",""bananas"",""M&M's"",""M&M's"",""strawberries"",""strawberries"",""cookies"",""pies"",""strawberries"",""blueberries"",""strawberries"",""M&M's""]"	"[100,10,100,100,10,100,100,100,100,100,100,10,100,100,10,100,10,10,10,10,10,10]"	"[9,4,0,3,6,10,7,4,6,6,6,9,4,6,3,10,1,9,1,8,6,5]"	"[92,4,8,30,6,10,72,48,67,67,69,9,45,62,3,10,1,9,1,8,6,5]"	"[0.225,0.25,0,0.25,0.25,0.25,0.725,0.25,0.75,0.25,0.75,0.325,0.35,0.45,0.325,0.175,0,0.75,0,0.4,0.375,0.425]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Heather"",""Stephanie"",""Victor"",""Kevin"",""Tracy"",""Rebecca"",""Jake"",""Yvonne"",""Frank"",""Oliver"",""Mary"",""Ann"",""Barbara"",""Fiona"",""Tom"",""Nathan"",""Kathy"",""Jane"",""Robert"",""Patty"",""Lena"",""George""]"	"[""Larry"",""Wendy"",""Ivan"",""Victoria"",""Emma"",""Patrick"",""Steven"",""Cathy"",""Calvin"",""Olga"",""Nancy"",""Albert"",""Henry"",""Iris"",""Matt"",""Grace"",""Diana"",""Edward"",""Zack"",""Bob"",""David"",""Winston""]"	"""F"""	"""55"""	"""4"""	"""English"""	"""have a great day"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"30OG32W0SUC33Y4XSR28JS1WT7AEN2"	"A29B5FCF883MKU"	"Approved"	"Wed Apr 02 05:24:14 PDT 2014"	"Tue Apr 01 12:42:36 PDT 2014"	"Tue Apr 01 12:44:14 PDT 2014"	"Wed Apr 02 05:24:30 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""pies"",""pies"",""pies"",""pies"",""strawberries"",""strawberries"",""strawberries"",""blueberries"",""bananas"",""cookies"",""M&M's"",""pies"",""strawberries"",""M&M's"",""M&M's"",""blueberries"",""strawberries"",""pies"",""strawberries"",""M&M's"",""bananas""]"	"[10,100,10,100,100,10,10,100,100,10,10,100,10,10,10,10,100,10,100,10,100,10]"	"[0,3,3,4,2,3,0,4,7,5,9,1,0,7,10,0,0,9,9,4,7,6]"	"[0,37,3,46,23,3,0,49,73,5,9,15,0,7,10,0,2,9,93,4,78,6]"	"[0.825,0.725,0.725,0.7,0.7,0.325,0.675,0.4,0.6,0.625,0.725,0.6,0.675,0.425,0.625,0.575,0.775,0.65,0.625,0.7,0.725,0.65]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Wendy"",""Lena"",""Tracy"",""Patrick"",""Olga"",""Oliver"",""Barbara"",""Cathy"",""Jake"",""Victor"",""Bob"",""Robert"",""Jane"",""Steven"",""Victoria"",""Nathan"",""Frank"",""Zack"",""Stephanie"",""Rebecca"",""Ivan"",""Grace""]"	"[""Yvonne"",""Ann"",""Calvin"",""Heather"",""Kathy"",""Matt"",""David"",""Mary"",""Emma"",""Henry"",""Nancy"",""Patty"",""Winston"",""Diana"",""Iris"",""George"",""Tom"",""Kevin"",""Albert"",""Larry"",""Edward"",""Fiona""]"	"""M"""	"""35"""	"""8"""	"""english"""	"""ok"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"35DR22AR5DL55U245D8LY3OX4WN3XD"	"A1Q9KDI5DHPHU4"	"Approved"	"Wed Apr 02 05:27:53 PDT 2014"	"Tue Apr 01 12:08:32 PDT 2014"	"Tue Apr 01 12:47:53 PDT 2014"	"Wed Apr 02 05:29:30 PDT 2014"	""	""	""	""	"1"	"[""bananas"",""bananas"",""cookies"",""cookies"",""M&M's"",""blueberries"",""blueberries"",""blueberries"",""M&M's"",""M&M's"",""M&M's"",""cookies"",""blueberries"",""bananas"",""strawberries"",""blueberries"",""blueberries"",""cookies"",""blueberries"",""strawberries"",""M&M's"",""cookies""]"	"[10,10,10,100,100,10,100,10,10,10,100,10,10,100,100,10,100,100,100,100,10,100]"	"[2,0,3,4,6,0,5,10,4,2,4,1,1,9,2,6,0,0,3,7,10,8]"	"[2,0,3,44,64,0,58,10,4,2,44,1,1,93,20,6,0,7,35,73,10,88]"	"[0.5,0.5,0.525,0.825,0.625,0.5,0.6,0.825,0.65,0.575,0.775,0.15,0.4,0.95,0.525,0.625,0.375,0.375,0.55,0.625,0.725,0.85]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Fiona"",""Victoria"",""Albert"",""Matt"",""Nancy"",""Yvonne"",""Oliver"",""Jake"",""Henry"",""Barbara"",""George"",""Edward"",""Robert"",""Nathan"",""Tracy"",""Patrick"",""Victor"",""Olga"",""Calvin"",""Rebecca"",""Lena"",""Steven""]"	"[""Frank"",""Jane"",""Stephanie"",""Winston"",""Patty"",""Emma"",""Kevin"",""Wendy"",""Iris"",""Heather"",""Grace"",""Bob"",""Mary"",""Ann"",""Kathy"",""Tom"",""Cathy"",""Diana"",""Ivan"",""Larry"",""David"",""Zack""]"	"""M"""	"""25"""	"""6"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3M68NM076H8K5H3AFG0RGOETD6BR6I"	"A36QVETCF6FFQZ"	"Approved"	"Wed Apr 02 05:34:24 PDT 2014"	"Tue Apr 01 12:51:46 PDT 2014"	"Tue Apr 01 12:54:24 PDT 2014"	"Wed Apr 02 05:34:31 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""M&M's"",""bananas"",""bananas"",""cookies"",""pies"",""bananas"",""strawberries"",""cookies"",""strawberries"",""blueberries"",""M&M's"",""M&M's"",""blueberries"",""blueberries"",""cookies"",""pies"",""bananas"",""M&M's"",""cookies"",""cookies"",""pies""]"	"[100,100,10,10,100,100,100,10,10,10,100,100,10,100,100,100,100,10,10,100,10,10]"	"[0,8,0,9,5,7,0,5,1,2,0,7,6,1,5,7,0,7,9,9,10,10]"	"[5,85,0,9,50,74,7,5,1,2,0,73,6,18,51,71,1,7,9,90,10,10]"	"[0.25,0.725,0,0.3,0.75,1,0.1,0.2,0.225,0.225,0,0.675,0.225,0.175,0.175,1,0.425,0.375,0.325,1,1,1]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Steven"",""Cathy"",""Yvonne"",""Victor"",""Kathy"",""Bob"",""Barbara"",""Heather"",""Winston"",""Victoria"",""Nancy"",""Patrick"",""Stephanie"",""Tom"",""Tracy"",""Iris"",""Fiona"",""Matt"",""Ann"",""Oliver"",""Jake"",""Frank""]"	"[""Patty"",""Olga"",""Grace"",""Kevin"",""Larry"",""Emma"",""Robert"",""Lena"",""Zack"",""Wendy"",""Calvin"",""Rebecca"",""Diana"",""Ivan"",""Mary"",""David"",""George"",""Edward"",""Nathan"",""Albert"",""Jane"",""Henry""]"	"""F"""	"""25"""	"""4"""	"""english"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3LO69W1SU3EBZCX3M9CH63IJ1SQLGP"	"A22FZDRVKOL5QI"	"Approved"	"Wed Apr 02 05:35:11 PDT 2014"	"Tue Apr 01 12:54:03 PDT 2014"	"Tue Apr 01 12:55:11 PDT 2014"	"Wed Apr 02 05:39:30 PDT 2014"	""	""	""	""	"1"	"[""cookies"",""cookies"",""strawberries"",""M&M's"",""bananas"",""M&M's"",""M&M's"",""blueberries"",""cookies"",""blueberries"",""strawberries"",""pies"",""blueberries"",""pies"",""strawberries"",""blueberries"",""M&M's"",""blueberries"",""M&M's"",""M&M's"",""pies"",""M&M's""]"	"[10,10,10,10,100,10,10,10,10,100,100,100,100,10,10,10,100,10,100,100,100,100]"	"[2,4,7,0,4,7,9,6,0,5,4,8,10,6,8,1,9,3,2,4,7,0]"	"[2,4,7,0,47,7,9,6,0,51,41,84,10,6,8,1,92,3,25,42,76,1]"	"[0.025,0.25,0.85,0,0.8,0.75,0.975,0.775,0,0.925,0.8,0.925,0.25,0.75,0.875,0.05,1,0.2,0.35,0.675,0.8,0.05]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Patty"",""Oliver"",""Stephanie"",""Nancy"",""Iris"",""Bob"",""Yvonne"",""David"",""Fiona"",""Olga"",""Nathan"",""Grace"",""Steven"",""Zack"",""Albert"",""Victor"",""Kevin"",""Jake"",""Calvin"",""Barbara"",""Mary"",""Emma""]"	"[""George"",""Victoria"",""Rebecca"",""Matt"",""Tom"",""Tracy"",""Jane"",""Larry"",""Winston"",""Cathy"",""Diana"",""Patrick"",""Heather"",""Kathy"",""Ann"",""Ivan"",""Wendy"",""Henry"",""Edward"",""Robert"",""Frank"",""Lena""]"	"""F"""	"""25"""	"""4"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3NOKK93PR19Z9SRKZSZPT57NFFBEEF"	"A2YSJQSOKZ22BC"	"Approved"	"Wed Apr 02 05:39:14 PDT 2014"	"Tue Apr 01 12:56:24 PDT 2014"	"Tue Apr 01 12:59:14 PDT 2014"	"Wed Apr 02 05:39:30 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""strawberries"",""pies"",""M&M's"",""blueberries"",""strawberries"",""bananas"",""M&M's"",""blueberries"",""pies"",""cookies"",""cookies"",""cookies"",""pies"",""blueberries"",""strawberries"",""strawberries"",""cookies"",""bananas"",""pies"",""M&M's"",""cookies""]"	"[10,10,100,10,10,100,100,10,100,100,100,10,100,100,100,10,100,10,10,10,100,100]"	"[4,2,6,3,5,4,9,0,10,1,6,10,1,5,2,9,6,5,4,10,7,0]"	"[4,2,64,3,5,42,93,0,10,18,60,10,12,50,25,9,68,5,4,10,70,6]"	"[0.25,0.15,0.675,0.1,0.25,0.6,0.75,0,0.075,0.5,0.725,0.75,0.375,0.625,0.275,0.5,0.625,0.375,0.35,0.85,0.625,0.125]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Zack"",""Bob"",""Patty"",""Grace"",""Victoria"",""George"",""Nathan"",""Cathy"",""Nancy"",""Albert"",""Steven"",""Edward"",""Jake"",""Frank"",""David"",""Victor"",""Winston"",""Oliver"",""Iris"",""Stephanie"",""Tom"",""Tracy""]"	"[""Calvin"",""Mary"",""Diana"",""Emma"",""Ivan"",""Lena"",""Rebecca"",""Robert"",""Patrick"",""Heather"",""Kathy"",""Barbara"",""Yvonne"",""Fiona"",""Jane"",""Henry"",""Larry"",""Matt"",""Olga"",""Wendy"",""Kevin"",""Ann""]"	"""F"""	"""45"""	"""6"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"35USIKEBNRHZQJBIM9JA749JC9O6NB"	"A1CDHGXFJFRZK7"	"Approved"	"Wed Apr 02 05:42:43 PDT 2014"	"Tue Apr 01 12:58:54 PDT 2014"	"Tue Apr 01 13:02:43 PDT 2014"	"Wed Apr 02 05:44:30 PDT 2014"	""	""	""	""	"1"	"[""cookies"",""pies"",""cookies"",""strawberries"",""cookies"",""strawberries"",""bananas"",""M&M's"",""cookies"",""bananas"",""pies"",""blueberries"",""pies"",""cookies"",""M&M's"",""bananas"",""M&M's"",""M&M's"",""blueberries"",""blueberries"",""strawberries"",""pies""]"	"[10,10,10,10,10,100,10,100,10,10,100,10,100,10,100,10,100,10,100,100,100,100]"	"[4,9,6,7,7,2,4,1,5,0,1,3,7,2,3,1,5,9,9,1,3,9]"	"[4,9,6,7,7,23,4,15,5,0,19,3,73,2,37,1,54,9,99,17,35,90]"	"[0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.025,0.75,0,0.75,0,0.75,0.225,0.225,0,0.75,0.725,0.75,0.25,0.5,0.75]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Patrick"",""Heather"",""Albert"",""Henry"",""Iris"",""Larry"",""Barbara"",""Patty"",""Emma"",""Rebecca"",""Kathy"",""Cathy"",""Grace"",""Kevin"",""Edward"",""Mary"",""Ivan"",""Ann"",""Tom"",""Victoria"",""Nathan"",""Matt""]"	"[""Fiona"",""Calvin"",""Jake"",""Steven"",""Yvonne"",""Diana"",""Winston"",""Olga"",""Wendy"",""Bob"",""Tracy"",""Oliver"",""David"",""Lena"",""Victor"",""Stephanie"",""Nancy"",""Zack"",""George"",""Frank"",""Robert"",""Jane""]"	"""F"""	"""45"""	"""4"""	"""english"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3PXX5PX6LXZYCCYO9WVDWEBBR31BAI"	"A1OD8AUG35KB1D"	"Approved"	"Wed Apr 02 05:46:57 PDT 2014"	"Tue Apr 01 13:02:32 PDT 2014"	"Tue Apr 01 13:06:57 PDT 2014"	"Wed Apr 02 05:49:30 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""pies"",""pies"",""bananas"",""pies"",""pies"",""strawberries"",""bananas"",""blueberries"",""pies"",""cookies"",""M&M's"",""M&M's"",""blueberries"",""cookies"",""M&M's"",""cookies"",""blueberries"",""pies"",""strawberries"",""blueberries"",""bananas""]"	"[100,10,100,100,10,100,100,10,100,100,100,10,10,10,100,100,10,10,10,10,10,100]"	"[9,5,9,5,8,4,6,5,5,7,3,4,2,8,2,8,2,2,3,6,10,4]"	"[96,5,99,53,8,49,66,5,59,79,35,4,2,8,25,81,2,2,3,6,10,44]"	"[0.75,0.975,1,0.8,0.975,1,0.725,0.75,0.625,0.9,0.725,0.1,0,0.2,0.65,0.75,0.125,0.025,0.875,0.175,0.4,0.875]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Winston"",""Mary"",""Fiona"",""Robert"",""Matt"",""David"",""Jane"",""Ivan"",""Kathy"",""Victoria"",""Frank"",""Patrick"",""Edward"",""Jake"",""Kevin"",""Steven"",""Barbara"",""Ann"",""Olga"",""Iris"",""Victor"",""Zack""]"	"[""Wendy"",""Emma"",""Grace"",""Tom"",""Calvin"",""Oliver"",""Nancy"",""Rebecca"",""Yvonne"",""Diana"",""Henry"",""Albert"",""Patty"",""Stephanie"",""Nathan"",""Heather"",""Cathy"",""Larry"",""Lena"",""George"",""Tracy"",""Bob""]"	"""F"""	"""35"""	"""4"""	"""English """	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"339ANSOTR53EBXLGRX0JCFIKR5FKIF"	"A3FU99QHMC1KLP"	"Approved"	"Wed Apr 02 06:02:15 PDT 2014"	"Tue Apr 01 13:08:00 PDT 2014"	"Tue Apr 01 13:22:15 PDT 2014"	"Wed Apr 02 06:04:30 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""bananas"",""strawberries"",""pies"",""pies"",""blueberries"",""bananas"",""pies"",""M&M's"",""strawberries"",""M&M's"",""cookies"",""cookies"",""M&M's"",""pies"",""strawberries"",""M&M's"",""bananas"",""bananas"",""strawberries"",""blueberries"",""bananas""]"	"[10,100,100,10,100,100,100,100,10,100,100,10,100,10,100,100,100,100,100,100,10,10]"	"[9,1,10,1,10,9,5,8,7,6,9,7,6,5,6,0,7,3,7,3,7,4]"	"[9,13,10,1,10,97,55,86,7,69,94,7,62,5,63,7,74,34,72,30,7,4]"	"[0.5,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.275,0.75,0.25,0.5,0.25]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Stephanie"",""David"",""Victor"",""Matt"",""Tom"",""Ivan"",""Albert"",""George"",""Bob"",""Steven"",""Wendy"",""Jake"",""Frank"",""Tracy"",""Cathy"",""Olga"",""Kevin"",""Fiona"",""Patrick"",""Iris"",""Grace"",""Ann""]"	"[""Mary"",""Kathy"",""Oliver"",""Barbara"",""Larry"",""Diana"",""Patty"",""Lena"",""Victoria"",""Winston"",""Zack"",""Calvin"",""Edward"",""Rebecca"",""Nancy"",""Heather"",""Jane"",""Emma"",""Robert"",""Yvonne"",""Henry"",""Nathan""]"	"""M"""	"""35"""	"""6"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3IOEN3P9S7KWCC4THMLCAXWG9F5613"	"A3QE7WESL3Z8TJ"	"Approved"	"Thu Apr 03 00:34:39 PDT 2014"	"Wed Apr 02 07:52:05 PDT 2014"	"Wed Apr 02 07:54:39 PDT 2014"	"Thu Apr 03 00:39:31 PDT 2014"	""	""	""	""	"1"	"[""bananas"",""M&M's"",""pies"",""M&M's"",""strawberries"",""pies"",""M&M's"",""cookies"",""blueberries"",""blueberries"",""M&M's"",""strawberries"",""strawberries"",""bananas"",""pies"",""cookies"",""strawberries"",""pies"",""pies"",""strawberries"",""strawberries"",""bananas""]"	"[100,10,100,100,10,10,10,10,10,10,10,10,100,10,100,100,10,100,100,10,100,100]"	"[7,4,9,2,7,7,8,2,10,6,9,8,8,6,10,3,2,0,5,4,9,10]"	"[78,4,90,27,7,7,8,2,10,6,9,8,81,6,10,39,2,2,53,4,97,10]"	"[0.25,0.25,0.775,0.25,0.25,0.75,0.725,0.25,0.75,0.525,0.725,0.6,0.625,0.375,0.35,0.65,0.3,0.3,0.75,0.25,0.75,0.25]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Ivan"",""Fiona"",""Oliver"",""Ann"",""Steven"",""Zack"",""Nancy"",""Tom"",""Nathan"",""Kathy"",""Barbara"",""Mary"",""Bob"",""Edward"",""Rebecca"",""George"",""Henry"",""Patrick"",""Wendy"",""David"",""Lena"",""Kevin""]"	"[""Jake"",""Stephanie"",""Emma"",""Cathy"",""Iris"",""Victor"",""Frank"",""Winston"",""Victoria"",""Jane"",""Calvin"",""Tracy"",""Matt"",""Patty"",""Yvonne"",""Grace"",""Olga"",""Heather"",""Albert"",""Diana"",""Larry"",""Robert""]"	"""F"""	"""45"""	"""4"""	"""Englis"""	""""""
